SmartScore,Ticker,Price,Market Capitalization,Sector,Industry
10,KEY/PL,23.03,14605284115.0,Finance,Major Banks
10,KEY/PK,21.87,14605284115.0,Finance,Major Banks
10,KEY/PJ,21.34,14605284115.0,Finance,Major Banks
10,KEY/PI,23.95,14605284115.0,Finance,Major Banks
10,KEY,15.64,14605284115.0,Finance,Major Banks
5,KEX,95.03,5556499122.0,Transportation,Marine Shipping
6,KEP,8.32,10479775233.581566,Utilities,Electric Utilities
6,KEN,26.4,1422812482.0,Utilities,Electric Utilities
6,KDP,30.59,42446407139.0,Consumer Non-Durables,Beverages: Non-Alcoholic
9,KD,21.46,4938017633.0,Technology Services,Data Processing Services
10,KBR,63.13,8527066999.000001,Technology Services,Information Technology Services
6,KBH,69.56,5261777686.000001,Consumer Durables,Homebuilding
6,KB,51.46,19188743577.11761,Finance,Regional Banks
7,KAR,17.32,1871349114.0,Commercial Services,Miscellaneous Commercial Services
5,KAMN,45.86,1299401002.0,Electronic Technology,Aerospace & Defense
7,KALU,88.2,1412592712.0,Non-Energy Minerals,Aluminum
4,KAI,333.28,3905644056.000001,Producer Manufacturing,Industrial Machinery
7,K,56.65,19360660125.0,Consumer Non-Durables,Food: Specialty/Candy
8,JXN/PA,26.25,5120047968.0,Finance,Life/Health Insurance
8,JXN,66.14,5120047968.0,Finance,Life/Health Insurance
5,JWN,19.92,3252103844.0000005,Retail Trade,Department Stores
,JSM,21.2055,1941552952.0,Finance,Finance/Rental/Leasing
5,JPM/PM,20.06,574691750353.0,Finance,Major Banks
5,JPM/PL,21.9,574691750353.0,Finance,Major Banks
5,JPM/PK,21.6,574691750353.0,Finance,Major Banks
5,JPM/PJ,22.93,574691750353.0,Finance,Major Banks
5,JPM/PD,25.35,574691750353.0,Finance,Major Banks
5,JPM/PC,25.31,574691750353.0,Finance,Major Banks
5,JPM,199.52,574691750353.0,Finance,Major Banks
,JPC,7.13,2281120000.0,Miscellaneous,Investment Trusts/Mutual Funds
6,JOE,57.39,3349971328.0,Finance,Real Estate Development
5,JOBY,5.42,3809485626.0,Electronic Technology,Aerospace & Defense
8,JNPR,37.28,12092938520.0,Technology Services,Information Technology Services
7,JNJ,157.96,380488904248.0,Health Technology,Pharmaceuticals: Major
10,JLL,193.88,9198173787.0,Finance,Real Estate Development
8,JKS,24.74,1289946353.0,Electronic Technology,Semiconductors
5,JKHY,172.26,12552186744.0,Technology Services,Packaged Software
6,JJSF,143.54,2781783321.0,Consumer Non-Durables,Food: Specialty/Candy
7,JHX,39.83,17290664738.85672,Non-Energy Minerals,Construction Materials
3,JHG,32.98,5333990052.0,Finance,Investment Managers
,JFR,8.72,1163610000.0,Miscellaneous,Investment Trusts/Mutual Funds
6,JELD,20.58,1761104697.0,Non-Energy Minerals,Forest Products
9,JEF,46.13,9778187645.0,Finance,Investment Banks/Brokers
8,JD,27.23,35594293431.98567,Retail Trade,Internet Retail
9,JCI,64.87,44207418156.0,Producer Manufacturing,Industrial Machinery
2,JBT,104.56,3324094243.0,Producer Manufacturing,Industrial Machinery
5,JBSS,105.41,1222765086.0,Consumer Non-Durables,Food: Specialty/Candy
4,JBLU,7.41,2514042578.0,Transportation,Airlines
8,JBL,135.94,17338550334.0,Electronic Technology,Electronic Components
10,JBI,15.29,2245671383.0,Producer Manufacturing,Building Products
6,JBHT,195.2,20163859450.0,Transportation,Trucking
6,JBGS,16.26,1494741260.0,Finance,Real Estate Investment Trusts
8,JAZZ,120.51,7513229788.999999,Health Technology,Pharmaceuticals: Major
9,JANX,37.92,1958949269.0,Health Technology,Biotechnology
3,JAMF,18.31,2326222486.0,Technology Services,Packaged Software
8,JACK,70.47,1376716411.0000002,Consumer Services,Restaurants
6,J,152.93,19215803159.0,Technology Services,Data Processing Services
4,IX,110.26,25270651017.99312,Finance,Finance/Rental/Leasing
8,IVZ,16.45,7389410826.000001,Finance,Investment Managers
3,IVT,25.38,1720962689.0,Finance,Real Estate Investment Trusts
9,ITW,268.21,80141142173.0,Producer Manufacturing,Auto Parts: OEM
7,ITUB,6.94,63084647312.2745,Finance,Major Banks
10,ITT,136.85,11235385292.000002,Producer Manufacturing,Industrial Machinery
8,ITRI,91.54,4172408424.999999,Electronic Technology,Electronic Equipment/Instruments
10,ITGR,115.06,3843549231.000001,Health Technology,Medical Specialties
8,ITCI,69.72,6749397401.0,Health Technology,Pharmaceuticals: Major
8,IT,480.84,37490075253.0,Technology Services,Internet Software/Services
10,ISRG,400.1,141814951434.0,Health Technology,Medical Specialties
6,IRWD,8.62,1349276865.0,Health Technology,Pharmaceuticals: Major
2,IRTC,115.76,3586102621.0,Health Technology,Medical Specialties
6,IRT,16.01,3698725712.0,Finance,Real Estate Investment Trusts
7,IRON,60.51,1493448870.0000002,Health Technology,Biotechnology
9,IRM,80.14,23422971637.0,Finance,Real Estate Investment Trusts
8,IRDM,26.3,3220339716.9999995,Communications,Specialty Telecommunications
8,IR,95.26,38431314664.0,Producer Manufacturing,Industrial Machinery
6,IQV,252.57,45971175169.00001,Health Services,Services to the Health Industry
9,IQ,4.03,3866576266.0,Technology Services,Internet Software/Services
6,IPGP,90.57,4175107900.0,Electronic Technology,Semiconductors
3,IPG,32.77,12410826623.999998,Commercial Services,Advertising/Marketing Services
10,IPAR,139.22,4458060834.0,Consumer Non-Durables,Household/Personal Care
8,IP,39.39,13642876790.0,Process Industries,Containers/Packaging
10,IOVA,14.1,3938229333.0,Health Technology,Biotechnology
7,IOT,38.39,20495815370.0,Technology Services,Packaged Software
3,IOSP,129.55,3221647997.0,Process Industries,Chemicals: Major Diversified
3,IONS,44.66,6509275390.0,Health Technology,Pharmaceuticals: Major
7,IONQ,9.55,1988591982.0,Electronic Technology,Computer Processing Hardware
4,INVH,34.9,21357343927.0,Finance,Real Estate Investment Trusts
6,INTU,648.74,181633576260.00003,Technology Services,Packaged Software
8,INTR,5.85,2352814664.0,Finance,Major Banks
8,INTC,43.77,185059561935.00003,Electronic Technology,Semiconductors
8,INTA,33.84,2470838176.0,Technology Services,Packaged Software
10,INSW,52.49,2568381451.0,Transportation,Marine Shipping
4,INST,21.2,3078399201.0,Technology Services,Packaged Software
10,INSP,213.5,6316419702.0,Health Technology,Medical Specialties
7,INSM,27.32,4056789842.0,Health Technology,Pharmaceuticals: Major
6,INMD,21.2,1786286878.0,Health Technology,Medical Specialties
6,INGR,118.1,7743067205.999999,Consumer Non-Durables,Food: Specialty/Candy
9,ING,16.26,55477082757.3138,Finance,Major Banks
6,INFY,17.79,73865460207.71747,Technology Services,Information Technology Services
6,INFN,5.51,1275137443.0,Electronic Technology,Telecommunications Equipment
9,INFA,35.51,12042493484.0,Technology Services,Packaged Software
7,INDV,21.41,2910477935.295601,Health Technology,Pharmaceuticals: Major
6,INDI,6.77,1240394420.0000002,Electronic Technology,Semiconductors
3,INDB,52.69,2232038621.0,Finance,Regional Banks
7,INCY,57.12,12824931909.0,Health Technology,Pharmaceuticals: Major
6,INBX,35.15,1665844500.0,Health Technology,Biotechnology
3,IMVT,32.52,4724927410.0,Health Technology,Biotechnology
8,IMTX,11.1,1143134308.0,Health Technology,Biotechnology
5,IMOS,31.22,1151151809.1280289,Electronic Technology,Semiconductors
10,IMO,68.65,36785196131.6154,Energy Minerals,Integrated Oil
5,IMNM,25.52,1420626242.0,Health Technology,Biotechnology
3,IMKTA,75.44,1402388569.0,Retail Trade,Food Retail
8,IMCR,63.58,3161556854.0,Health Technology,Biotechnology
8,ILMN,138.68,22036249990.0,Health Technology,Biotechnology
9,IIPR/PA,27.82,2943235884.0,Finance,Real Estate Investment Trusts
9,IIPR,104.35,2943235884.0,Finance,Real Estate Investment Trusts
6,IHS,3.85,1277892020.0,Industrial Services,Engineering & Construction
6,IHG,106.62,17237093092.512802,Consumer Services,Hotels/Resorts/Cruise lines
5,IGT,22.16,4442686719.000001,Consumer Services,Casinos/Gaming
6,IFS,23.9,2759199989.5583982,Finance,Investment Managers
9,IFF,85.64,21865516412.000004,Consumer Non-Durables,Food: Specialty/Candy
10,IEX,245.09,18539747805.0,Producer Manufacturing,Industrial Machinery
4,IESC,116.12,2348116695.0,Industrial Services,Engineering & Construction
4,IEP,17.0,7293565491.0,Energy Minerals,Oil Refining/Marketing
5,IE,9.11,1095991370.0,Non-Energy Minerals,Other Metals/Minerals
10,IDYA,43.31,3229205492.0,Health Technology,Pharmaceuticals: Major
5,IDXX,539.57,44832540605.0,Health Technology,Medical Specialties
10,IDCC,105.91,2699365785.0,Technology Services,Packaged Software
7,IDA,92.44,4680059697.0,Utilities,Electric Utilities
1,ICUI,102.89,2484028475.0000005,Health Technology,Medical Specialties
9,ICLR,329.5,27182131058.0,Commercial Services,Miscellaneous Commercial Services
6,ICL,5.36,6912413171.459127,Process Industries,Chemicals: Agricultural
7,ICHR,38.67,1274827892.0,Producer Manufacturing,Industrial Machinery
6,ICFI,148.93,2787281080.0000005,Commercial Services,Miscellaneous Commercial Services
8,ICE,136.98,78436999569.99998,Finance,Investment Banks/Brokers
6,IBTX,45.78,1889582093.0,Finance,Regional Banks
7,IBRX,5.46,3679779422.999999,Health Technology,Pharmaceuticals: Major
10,IBP,255.38,7244145065.0,Industrial Services,Engineering & Construction
4,IBOC,55.84,3471474082.0,Finance,Regional Banks
8,IBN,25.97,91266719623.2847,Finance,Regional Banks
10,IBM,190.8,174914924575.0,Technology Services,Information Technology Services
7,IBKR,111.43,46920496518.99999,Finance,Investment Banks/Brokers
5,IAS,9.4,1499488840.0000002,Technology Services,Packaged Software
2,IART,34.83,2724395079.9999995,Health Technology,Medical Specialties
5,IAG,3.19,1574583991.8960736,Non-Energy Minerals,Precious Metals
5,IAC,52.83,4541537689.0,Technology Services,Internet Software/Services
6,HY,62.93,1100570898.0,Producer Manufacturing,Industrial Machinery
6,HXL,72.8,6049498520.0,Electronic Technology,Aerospace & Defense
7,HWM/P,59.0,27933473237.0,Electronic Technology,Aerospace & Defense
7,HWM,68.08,27933473237.0,Electronic Technology,Aerospace & Defense
7,HWKN,77.05,1613918983.9999998,Process Industries,Chemicals: Specialty
,HWCPZ,24.6348,3948671303.0,Finance,Regional Banks
6,HWC,45.73,3948671303.000001,Finance,Regional Banks
8,HUYA,4.45,1037220947.9999998,Commercial Services,Miscellaneous Commercial Services
7,HURN,96.32,1779453793.0,Commercial Services,Miscellaneous Commercial Services
6,HUN,25.9,4462049531.0,Process Industries,Chemicals: Major Diversified
6,HUM,349.5,42131788764.99999,Health Services,Managed Health Care
6,HUBS,623.33,31586931891.0,Technology Services,Packaged Software
4,HUBG,42.95,2698430722.0000005,Transportation,Air Freight/Couriers
10,HUBB,413.86,22194051614.0,Producer Manufacturing,Electrical Products
3,HTZ,8.09,2469846828.0,Finance,Finance/Rental/Leasing
,HTLFP,25.1,1484725462.0,Finance,Regional Banks
7,HTLF,34.78,1484725462.0,Finance,Regional Banks
6,HTHT,38.65,12582027173.84732,Consumer Services,Hotels/Resorts/Cruise lines
3,HTH,31.07,2024306531.0,Finance,Regional Banks
9,HTGC,18.37,2909436618.0,Finance,Investment Managers
4,HSY,193.71,39507198106.00001,Consumer Non-Durables,Food: Specialty/Candy
7,HST,20.61,14501646267.0,Finance,Real Estate Investment Trusts
2,HSIC,75.15,9657205208.0,Distribution Services,Medical Distributors
7,HSBC,38.99,147283902824.83682,Finance,Major Banks
3,HRMY,33.52,1902899625.0,Health Technology,Pharmaceuticals: Major
3,HRL,34.85,19086910666.0,Consumer Non-Durables,Food: Meat/Fish/Dairy
6,HRI,170.0,4814427185.0,Finance,Finance/Rental/Leasing
7,HRB,48.66,6789076056.0,Consumer Services,Other Consumer Services
3,HR,13.94,5313661275.0,Finance,Real Estate Investment Trusts
10,HQY,79.72,6868566117.999999,Finance,Investment Managers
5,HPQ,30.12,29471856439.0,Electronic Technology,Computer Processing Hardware
3,HPK,15.96,2049598031.0000005,Energy Minerals,Oil & Gas Production
6,HPE,17.67,22971000099.0,Electronic Technology,Computer Processing Hardware
5,HP,42.23,4173445947.0,Industrial Services,Contract Drilling
5,HOPE,11.43,1373061750.0000002,Finance,Major Banks
8,HOOD,20.01,17499693947.0,Finance,Investment Banks/Brokers
8,HON,205.13,133782060686.0,Electronic Technology,Aerospace & Defense
4,HOMB,24.54,4935878786.0,Finance,Regional Banks
5,HOLX,77.35,18156482838.0,Health Technology,Medical Specialties
5,HOLI,25.62,1590895485.0,Producer Manufacturing,Electrical Products
7,HOG,43.66,5962334717.999999,Consumer Durables,Motor Vehicles
4,HNI,45.11,2115153350.9999995,Producer Manufacturing,Office Equipment/Supplies
5,HMY,8.02,4946527313.792801,Non-Energy Minerals,Precious Metals
5,HMN,36.62,1496980335.0,Finance,Property/Casualty Insurance
6,HMC,37.32,64527996447.95286,Consumer Durables,Motor Vehicles
8,HLX,10.82,1649145205.0,Industrial Services,Oilfield Services/Equipment
9,HLT,214.34,54048085461.0,Consumer Services,Hotels/Resorts/Cruise lines
5,HLNE,110.87,6194640125.0,Finance,Investment Managers
7,HLN,8.53,38068543195.03761,Distribution Services,Medical Distributors
6,HLMN,10.66,2080639512.0000005,Distribution Services,Wholesale Distributors
5,HLIT,13.52,1513007725.0,Electronic Technology,Telecommunications Equipment
5,HLIO,42.85,1419044136.0,Producer Manufacturing,Industrial Machinery
6,HLI,127.88,8853604778.0,Finance,Investment Banks/Brokers
6,HL/PB,51.75,2806778495.0,Non-Energy Minerals,Precious Metals
6,HL,4.49,2806778494.9999995,Non-Energy Minerals,Precious Metals
9,HIW,25.93,2741068420.0,Finance,Real Estate Investment Trusts
5,HIMS,15.74,3372299731.0,Health Services,Medical/Nursing Services
6,HII,289.75,11471401500.0,Electronic Technology,Aerospace & Defense
7,HIG/PG,25.42,30418912776.0,Finance,Multi-Line Insurance
7,HIG,102.3,30418912776.0,Finance,Multi-Line Insurance
6,HI,49.86,3497693194.0000005,Producer Manufacturing,Industrial Conglomerates
7,HHH,72.26,3631525443.0,Finance,Real Estate Development
5,HGV,47.75,4989065517.0,Finance,Real Estate Development
7,HGTY,9.18,3081629221.0000005,Finance,Property/Casualty Insurance
N/A,HG,13.72,1521298081.7843866,Finance,Multi-Line Insurance
8,HESM,35.83,8520699995.999999,Energy Minerals,Integrated Oil
6,HES,150.55,46241744938.99999,Energy Minerals,Integrated Oil
6,HELE,114.94,2729414000.9999995,Consumer Durables,Home Furnishings
1,HEI.A,156.25,23710644103.0,Electronic Technology,Aerospace & Defense
7,HEI,194.43,23710644103.0,Electronic Technology,Aerospace & Defense
10,HEES,64.62,2356348936.0,Finance,Finance/Rental/Leasing
1,HE,10.99,1210568196.0,Utilities,Electric Utilities
8,HDB,55.65,131239921716.44427,Finance,Major Banks
9,HD,385.89,382423081154.0,Retail Trade,Home Improvement Chains
,HCXY,25.0,2909436618.0,Finance,Investment Managers
7,HCP,27.0,5409942760.0,Technology Services,Packaged Software
8,HCM,16.85,2972487602.4486403,Health Technology,Pharmaceuticals: Major
9,HCI,115.53,1152957053.0000002,Finance,Property/Casualty Insurance
10,HCC,62.07,3246091640.0,Energy Minerals,Coal
9,HCA,331.69,87731570384.0,Health Services,Hospital/Nursing Management
10,HBM,6.92,2427044947.799573,Non-Energy Minerals,Other Metals/Minerals
5,HBI,5.6,1968719717.0,Consumer Non-Durables,Apparel/Footwear
,HBANP,19.92,20075659370.0,Finance,Major Banks
,HBANM,22.7,20075659370.0,Finance,Major Banks
,HBANL,25.5,20075659370.0,Finance,Major Banks
9,HBAN,13.79,20075659370.0,Finance,Major Banks
2,HAYW,15.51,3324056503.0,Consumer Durables,Recreational Products
10,HASI,27.99,3146944298.0,Finance,Real Estate Investment Trusts
4,HAS,56.48,7838943215.000001,Consumer Durables,Recreational Products
9,HALO,40.73,5174919340.0,Health Technology,Biotechnology
8,HAL,38.83,34562647672.0,Industrial Services,Oilfield Services/Equipment
3,HAE,84.09,4270604438.999999,Health Technology,Medical Specialties
2,H,160.84,16714472032.000002,Consumer Services,Hotels/Resorts/Cruise lines
6,GYRE,17.53,1342511013.0000002,Health Technology,Pharmaceuticals: Major
7,GXO,52.63,6276773696.999999,Transportation,Air Freight/Couriers
7,GWW,1020.17,50165180835.0,Distribution Services,Wholesale Distributors
10,GWRE,115.41,9616205371.0,Technology Services,Information Technology Services
5,GVA,57.36,2522250802.0,Industrial Services,Engineering & Construction
6,GTY,26.83,1447714941.0,Finance,Real Estate Investment Trusts
3,GTX,10.03,2389712634.0,Producer Manufacturing,Auto Parts: OEM
8,GTLS/PB,64.88,6988954616.0,Producer Manufacturing,Industrial Machinery
8,GTLS,165.31,6988954616.0,Producer Manufacturing,Industrial Machinery
10,GTLB,58.75,8858736340.0,Technology Services,Packaged Software
8,GTES,17.74,4688175531.0,Producer Manufacturing,Industrial Machinery
7,GT,13.57,3855855696.999999,Consumer Durables,Automotive Aftermarket
10,GSK,42.99,88768421182.6392,Health Technology,Pharmaceuticals: Major
8,GSHD,64.99,2472444780.0,Finance,Insurance Brokers/Services
7,GSBD,14.96,1640853327.0,Finance,Investment Managers
7,GSAT,1.37,2603000009.0,Communications,Wireless Telecommunications
6,GS/PK,25.57,135189929504.0,Finance,Investment Banks/Brokers
6,GS/PD,23.065,135189929504.0,Finance,Investment Banks/Brokers
6,GS/PC,23.36,135189929504.0,Finance,Investment Banks/Brokers
6,GS/PA,23.39,135189929504.0,Finance,Investment Banks/Brokers
6,GS,415.25,135189929504.0,Finance,Investment Banks/Brokers
,GRP.U,56.05,3594770137.84944,Finance,Real Estate Investment Trusts
5,GRND,9.76,1708571766.0,Technology Services,Internet Software/Services
7,GRMN,147.98,28379221799.0,Electronic Technology,Telecommunications Equipment
7,GRFS,6.65,5443554996.2754,Health Technology,Pharmaceuticals: Major
6,GRC,39.31,1030642753.0000002,Producer Manufacturing,Industrial Machinery
6,GRBK/PA,22.78,2687916959.0,Consumer Durables,Homebuilding
6,GRBK,59.77,2687916959.0,Consumer Durables,Homebuilding
9,GRAB,3.2,12553600187.0,Transportation,Other Transportation
6,GPS,27.29,10193156800.0,Retail Trade,Apparel/Footwear Retail
3,GPRE,22.45,1442734898.0,Process Industries,Chemicals: Specialty
5,GPOR,159.88,2908481153.0000005,Energy Minerals,Oil & Gas Production
10,GPN,131.77,33994682622.0,Commercial Services,Miscellaneous Commercial Services
8,GPK,29.09,8903104273.0,Process Industries,Containers/Packaging
6,GPI,290.61,3977245817.999999,Retail Trade,Specialty Stores
8,GPCR,42.91,1991310060.0,Commercial Services,Miscellaneous Commercial Services
6,GPC,155.19,21637110819.000004,Distribution Services,Wholesale Distributors
5,GOTU,6.74,1766262689.0,Commercial Services,Miscellaneous Commercial Services
3,GOOS,11.66,1130271311.694445,Consumer Non-Durables,Apparel/Footwear
7,GOOGL,150.87,1881834660828.0,Technology Services,Internet Software/Services
5,GOOG,151.94,1881834660828.0005,Technology Services,Internet Software/Services
7,GOLF,66.34,4212240535.0,Consumer Durables,Recreational Products
9,GOLD,16.21,28457780618.271942,Non-Energy Minerals,Precious Metals
5,GOGO,8.67,1110359168.0,Communications,Wireless Telecommunications
8,GOGL,12.78,2551249568.0000005,Transportation,Marine Shipping
,GOF,14.22,1925200000.0,Miscellaneous,Investment Trusts/Mutual Funds
4,GO,29.0,2877598411.9999995,Retail Trade,Food Retail
6,GNW,6.4,2832802972.0,Finance,Life/Health Insurance
4,GNTX,36.31,8405471119.0,Producer Manufacturing,Auto Parts: OEM
7,GNRC,124.59,7508953112.0,Producer Manufacturing,Electrical Products
1,GNL/PE,21.25,1757491171.0,Finance,Real Estate Investment Trusts
1,GNL/PD,20.55,1757491171.0,Finance,Real Estate Investment Trusts
1,GNL/PB,19.8,1757491171.0,Finance,Real Estate Investment Trusts
1,GNL/PA,21.31,1757491171.0,Finance,Real Estate Investment Trusts
1,GNL,7.63,1757491171.0,Finance,Real Estate Investment Trusts
5,GMS,96.85,3857886967.0,Distribution Services,Wholesale Distributors
5,GMED,53.06,7182859512.0,Health Technology,Medical Specialties
1,GME,13.17,4028350060.0,Retail Trade,Electronics/Appliance Stores
8,GMAB,30.63,19864335281.94,Health Technology,Pharmaceuticals: Major
9,GM,44.59,51476177792.00001,Consumer Durables,Motor Vehicles
3,GLW,33.02,28243739216.000004,Electronic Technology,Electronic Components
8,GLPI,45.77,12221309469.0,Finance,Real Estate Investment Trusts
6,GLPG,32.95,2164660699.959,Health Technology,Biotechnology
7,GLP/PB,26.24,1512462677.0,Distribution Services,Wholesale Distributors
7,GLP/PA,25.4401,1512462677.0,Distribution Services,Wholesale Distributors
7,GLP,44.49,1512462677.0,Distribution Services,Wholesale Distributors
10,GLOB,204.79,8855363391.999998,Technology Services,Information Technology Services
8,GLNG,23.79,2493144433.0,Transportation,Marine Shipping
6,GLBE,36.22,5920789689.000001,Retail Trade,Internet Retail
4,GL/PD,21.05,10926333107.0,Finance,Life/Health Insurance
4,GL,116.6,10926333107.0,Finance,Life/Health Insurance
7,GKOS,92.69,4585413428.0,Health Technology,Medical Specialties
7,GIS,69.66,39326469183.0,Consumer Non-Durables,Food: Major Diversified
7,GILD,73.01,90954010457.0,Health Technology,Biotechnology
8,GIL,36.61,6174693899.698008,Consumer Non-Durables,Apparel/Footwear
7,GIII,28.8,1308018789.0,Consumer Non-Durables,Apparel/Footwear
5,GIC,45.0,1716217747.0,Retail Trade,Internet Retail
9,GIB,109.94,25304598405.537994,Technology Services,Information Technology Services
3,GHC,755.81,3372771957.9999995,Consumer Services,Other Consumer Services
7,GH,17.96,2185960390.0000005,Health Services,Medical/Nursing Services
2,GGG,94.17,15837383153.0,Producer Manufacturing,Industrial Machinery
2,GGB,4.39,7414904618.561501,Non-Energy Minerals,Steel
9,GGAL,26.15,4861556644.639835,Finance,Regional Banks
6,GFS,51.73,28335366152.0,Electronic Technology,Semiconductors
6,GFL,34.89,12949872749.30262,Industrial Services,Environmental Services
5,GFI,15.61,13834892311.6406,Non-Energy Minerals,Precious Metals
7,GFF,72.75,3597211979.0000005,Producer Manufacturing,Building Products
7,GETY,4.26,1716683499.0,Technology Services,Internet Software/Services
10,GES,31.2,1675449229.0,Consumer Non-Durables,Apparel/Footwear
4,GERN,3.31,1807456338.0,Health Technology,Biotechnology
6,GEO,14.21,1792064961.0,Commercial Services,Miscellaneous Commercial Services
9,GENI,5.65,1313095507.0,Technology Services,Packaged Software
9,GEN,22.1,14075709301.0,Technology Services,Packaged Software
6,GEL,10.98,1344658189.0,Process Industries,Chemicals: Specialty
10,GEHC,90.31,41123308366.0,Health Technology,Medical Specialties
3,GEF.B,69.21,3243975938.9999995,Process Industries,Containers/Packaging
5,GEF,68.54,3243975938.9999995,Process Industries,Containers/Packaging
7,GE/I,147.86,161650902200.0,Producer Manufacturing,Industrial Machinery
7,GE,180.12,196919262884.0,Producer Manufacturing,Industrial Machinery
,GDV,22.74,2040930000.0,Miscellaneous,Investment Trusts/Mutual Funds
6,GDS,6.33,1059506111.2339,Technology Services,Data Processing Services
10,GDRX,7.01,2768934244.0,Technology Services,Internet Software/Services
5,GDEN,36.06,1033812386.9999998,Consumer Services,Movies/Entertainment
8,GDDY,122.08,17393767461.0,Technology Services,Data Processing Services
10,GD,281.9,77235015042.00002,Electronic Technology,Aerospace & Defense
7,GCT,26.16,1066118073.0000002,Distribution Services,Wholesale Distributors
8,GCMG,9.29,1739385483.0,Finance,Investment Managers
5,GBX,51.94,1614855777.0,Producer Manufacturing,Trucks/Construction/Farm Machinery
5,GBTG,6.0,2835719055.0,Consumer Services,Other Consumer Services
9,GBDC,16.35,2789077898.0000005,Finance,Investment Managers
3,GBCI,39.86,4518858130.0,Finance,Regional Banks
5,GATX,133.93,4754514739.999999,Transportation,Railroads
,GAM,46.38,1087300000.0,Miscellaneous,Investment Trusts/Mutual Funds
6,GABC,33.84,1001146563.0,Finance,Regional Banks
,GAB,5.55,1601960000.0,Miscellaneous,Investment Trusts/Mutual Funds
7,G,32.76,5920798836.0,Commercial Services,Miscellaneous Commercial Services
5,FYBR,24.64,6056980016.0,Communications,Major Telecommunications
5,FWRG,24.35,1458803317.0,Consumer Services,Restaurants
8,FWONK,66.95,29020850726.0,Consumer Services,Movies/Entertainment
5,FWONA,59.7,29020850726.0,Consumer Services,Movies/Entertainment
9,FUTU,53.71,7500874212.0,Finance,Investment Banks/Brokers
8,FUSN,21.3,1803952076.9999995,Health Technology,Pharmaceuticals: Major
8,FUN,41.47,2116193071.9999995,Consumer Services,Movies/Entertainment
,FULTP,18.76,2579334431.0,Finance,Major Banks
3,FULT,15.92,2579334431.0,Finance,Major Banks
3,FUL,82.58,4495287561.0,Process Industries,Industrial Specialties
5,FTV,86.02,30225685839.0,Electronic Technology,Electronic Equipment/Instruments
4,FTS,39.37,19409597985.114605,Utilities,Electric Utilities
9,FTRE,40.08,3583152224.9999995,Commercial Services,Miscellaneous Commercial Services
5,FTNT,67.27,51329089096.99999,Technology Services,Information Technology Services
5,FTI,25.33,10964017185.999998,Industrial Services,Oilfield Services/Equipment
7,FTDR,32.31,2532524129.0,Consumer Durables,Homebuilding
,FTAIP,25.19,6688406772.0,Electronic Technology,Aerospace & Defense
,FTAIO,25.18,6688406772.0,Electronic Technology,Aerospace & Defense
,FTAIN,25.07,6688406772.0,Electronic Technology,Aerospace & Defense
,FTAIM,25.37,6688406772.0,Electronic Technology,Aerospace & Defense
8,FTAI,66.72,6688406772.000001,Electronic Technology,Aerospace & Defense
10,FSV,166.65,7494481923.104067,Finance,Real Estate Development
6,FSS,84.54,5158804074.0,Producer Manufacturing,Trucks/Construction/Farm Machinery
6,FSM,3.62,1109847135.5926678,Non-Energy Minerals,Precious Metals
2,FSLY,12.63,1694945977.0000002,Technology Services,Information Technology Services
6,FSLR,167.45,17891853063.0,Electronic Technology,Semiconductors
6,FSK,18.95,5307259189.999999,Finance,Investment Managers
5,FRT/PC,22.45,8491314503.0,Finance,Real Estate Investment Trusts
5,FRT,101.54,8491314503.0,Finance,Real Estate Investment Trusts
5,FRSH,18.09,5533617073.999999,Technology Services,Packaged Software
8,FRPT,115.71,5587937436.999999,Consumer Non-Durables,Food: Specialty/Candy
5,FROG,43.92,4668971378.0,Technology Services,Packaged Software
8,FRO,23.28,5182661132.0,Transportation,Marine Shipping
,FRMEP,25.27,2059517924.0000005,Finance,Major Banks
5,FRME,34.74,2059517924.0000005,Finance,Major Banks
6,FRHC,71.11,4242365117.999999,Finance,Investment Banks/Brokers
6,FR,52.07,7066858921.0,Finance,Real Estate Investment Trusts
,FPF,17.87,1081870000.0,Miscellaneous,Investment Trusts/Mutual Funds
2,FOXF,50.19,2105668067.0,Producer Manufacturing,Auto Parts: OEM
4,FOXA,31.17,14196445822.0,Consumer Services,Broadcasting
5,FOX,28.6,14196445822.0,Consumer Services,Broadcasting
9,FOUR,65.6,5406573314.0,Commercial Services,Miscellaneous Commercial Services
4,FORTY,83.01,1238555389.48197,Technology Services,Information Technology Services
5,FORM,44.85,3480289324.0000005,Electronic Technology,Semiconductors
9,FOR,39.43,1968086229.9999995,Finance,Real Estate Development
9,FOLD,11.86,3503237882.9999995,Health Technology,Pharmaceuticals: Major
8,FNV,117.29,22540212168.408348,Non-Energy Minerals,Precious Metals
6,FNF,51.96,14195813308.000002,Finance,Specialty Insurance
1,FND,129.65,13842287263.0,Retail Trade,Home Improvement Chains
9,FNB,14.02,5032416441.0,Finance,Major Banks
8,FN,191.37,6948344018.0,Electronic Technology,Semiconductors
3,FMX,130.25,28006490473.38428,Consumer Non-Durables,Beverages: Non-Alcoholic
2,FMS,19.36,11309362824.7323,Health Services,Medical/Nursing Services
9,FMC,62.7,7822499587.0,Process Industries,Chemicals: Agricultural
1,FLYW,24.72,3036315842.9999995,Finance,Regional Banks
10,FLUT,202.29,35688121811.20421,Consumer Services,Casinos/Gaming
